station,block_id,catalog_source,source_event_id,reference_time,unified_candidate_id,event_class,evaluation_group,existing_fold_roles,prior_pilot_fold_exposed,prospective_event_recall_eligibility
S16,S16_B1,PDS-levent,levent-10120,1976-02-20T18:46:00,,,,,0,catalog_exclusion_only
S16,S16_B1,PDS-levent,levent-10121,1976-02-21T06:50:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11283,1976-10-29T21:45:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11284,1976-10-30T07:50:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11285,1976-10-30T09:15:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11286,1976-10-30T10:57:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11287,1976-10-30T21:15:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11288,1976-10-31T05:50:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11289,1976-10-31T15:23:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11290,1976-10-31T15:37:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11291,1976-11-01T04:33:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11292,1976-11-01T13:52:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11293,1976-11-01T14:42:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11294,1976-11-01T19:57:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11295,1976-11-01T23:17:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11296,1976-11-02T12:37:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11297,1976-11-02T18:57:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11298,1976-11-02T20:23:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11299,1976-11-02T20:40:00,levent-11299,natural_impact,event:levent-11299,,0,eligible_pending_waveform_QA
S16,S16_B2,PDS-levent,levent-11300,1976-11-02T22:26:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11301,1976-11-03T00:03:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11302,1976-11-03T01:10:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11303,1976-11-03T03:42:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11304,1976-11-03T05:15:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11305,1976-11-03T06:27:00,levent-11305,natural_impact,event:levent-11305,,0,eligible_pending_waveform_QA
S16,S16_B2,PDS-levent,levent-11306,1976-11-03T06:45:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11307,1976-11-03T08:33:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11308,1976-11-03T08:49:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11309,1976-11-03T16:29:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11310,1976-11-03T20:18:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11311,1976-11-03T20:39:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11312,1976-11-03T20:53:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11313,1976-11-03T23:26:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11314,1976-11-04T01:00:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11315,1976-11-04T01:54:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11316,1976-11-04T02:18:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11317,1976-11-04T04:05:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11318,1976-11-04T08:19:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11319,1976-11-04T13:05:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11320,1976-11-04T22:09:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11321,1976-11-05T00:30:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11322,1976-11-05T06:04:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11323,1976-11-05T06:35:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11324,1976-11-05T09:16:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11325,1976-11-05T10:18:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11326,1976-11-05T14:14:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11327,1976-11-05T18:51:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11328,1976-11-06T10:41:00,levent-11328,deep_moonquake_assigned,deep-family:A8,test,1,exclude_prior_pilot_exposed
S16,S16_B2,PDS-levent,levent-11329,1976-11-06T12:59:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11330,1976-11-07T05:40:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11331,1976-11-07T11:44:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11332,1976-11-08T02:42:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11333,1976-11-08T07:07:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11334,1976-11-08T07:30:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11335,1976-11-08T13:10:00,,,,,0,catalog_exclusion_only
S16,S16_B2,PDS-levent,levent-11336,1976-11-11T14:17:00,,,,,0,catalog_exclusion_only
S12,S12_B2,Onodera-corrected-new,KO-SMQ-32,1976-02-13T20:44:14,KO-SMQ-32,shallow_moonquake,event:KO-SMQ-32,train,1,exclude_prior_pilot_exposed
S16,S16_B1,Onodera-corrected-new,KO-SMQ-32,1976-02-13T20:44:14,KO-SMQ-32,shallow_moonquake,event:KO-SMQ-32,validation,1,exclude_prior_pilot_exposed
